filename,class,bbox
001045.png,DontCare,"[594.95, 146.25, 657.99, 215.11]"
007434.png,Car,"[565.88, 172.54, 680.93, 283.36]"
007434.png,Cyclist,"[896.04, 143.88, 981.11, 256.81]"
007434.png,Tram,"[0.0, 0.0, 457.82, 374.0]"
007434.png,DontCare,"[509.56, 157.31, 559.6, 177.14]"
003652.png,Car,"[0.0, 192.45, 240.92, 374.0]"
003652.png,Car,"[728.97, 173.98, 833.33, 251.49]"
003652.png,Car,"[157.92, 202.1, 390.74, 332.62]"
003652.png,Car,"[313.23, 190.47, 457.99, 277.14]"
003652.png,Car,"[543.51, 182.45, 582.17, 209.59]"
003652.png,Car,"[715.97, 185.43, 778.86, 229.91]"
003652.png,Car,"[705.41, 180.14, 752.92, 219.55]"
003652.png,Car,"[699.66, 181.97, 738.63, 213.35]"
003652.png,Car,"[601.33, 180.82, 622.39, 196.76]"
003652.png,DontCare,"[624.7, 177.94, 637.93, 189.23]"
003652.png,DontCare,"[660.28, 175.36, 669.63, 189.89]"
005223.png,Car,"[310.24, 179.53, 487.55, 326.43]"
005223.png,Car,"[438.81, 182.62, 532.43, 257.3]"
003861.png,Car,"[452.81, 177.28, 504.13, 203.53]"
003861.png,Car,"[711.58, 175.44, 737.54, 198.45]"
003861.png,Pedestrian,"[592.92, 173.33, 602.55, 192.74]"
003861.png,Car,"[887.61, 166.73, 930.85, 182.69]"
003861.png,DontCare,"[378.25, 174.71, 413.48, 190.53]"
003861.png,DontCare,"[637.0, 163.71, 707.8, 184.06]"
003861.png,DontCare,"[833.65, 155.95, 999.54, 184.71]"
006919.png,Car,"[176.98, 172.92, 379.26, 254.29]"
006919.png,Car,"[414.59, 178.66, 494.29, 210.13]"
006919.png,Misc,"[0.0, 193.98, 113.31, 296.67]"
006919.png,Cyclist,"[893.52, 155.71, 939.13, 221.19]"
006919.png,Cyclist,"[838.21, 166.75, 867.63, 215.47]"
006919.png,Cyclist,"[814.09, 165.52, 837.64, 205.6]"
006919.png,DontCare,"[572.06, 172.94, 587.73, 184.44]"
006919.png,DontCare,"[606.44, 175.02, 625.23, 193.81]"
006919.png,DontCare,"[933.52, 154.19, 1148.14, 187.56]"
001910.png,Pedestrian,"[445.0, 176.69, 484.99, 287.61]"
001910.png,Pedestrian,"[406.92, 171.75, 446.93, 291.43]"
001910.png,Pedestrian,"[708.74, 161.93, 742.02, 242.47]"
001910.png,Pedestrian,"[748.09, 160.14, 777.69, 242.81]"
001910.png,Cyclist,"[852.17, 178.4, 883.9, 229.94]"
001910.png,Pedestrian,"[374.36, 168.98, 405.37, 245.35]"
001910.png,DontCare,"[605.3, 173.42, 669.63, 197.65]"
001910.png,DontCare,"[687.45, 179.24, 703.92, 210.58]"
001910.png,DontCare,"[787.72, 167.59, 811.3, 207.34]"
004868.png,Car,"[197.9, 194.78, 451.58, 334.47]"
004868.png,Van,"[395.75, 173.4, 499.39, 249.93]"
004868.png,Car,"[516.54, 175.78, 553.58, 205.93]"
004868.png,Van,"[526.86, 165.74, 561.93, 199.01]"
004868.png,DontCare,"[558.52, 168.77, 582.52, 185.48]"
001904.png,Misc,"[859.66, 229.89, 966.97, 305.61]"
001904.png,Car,"[840.78, 171.18, 941.85, 271.74]"
001904.png,Car,"[690.41, 176.92, 737.65, 209.84]"
001904.png,Car,"[832.79, 172.3, 864.25, 201.68]"
001904.png,Car,"[740.53, 176.46, 773.48, 198.49]"
001904.png,DontCare,"[778.01, 171.48, 808.06, 189.24]"
003875.png,Car,"[0.0, 221.58, 297.51, 374.0]"
003875.png,Misc,"[499.62, 180.47, 539.88, 222.16]"
003875.png,Car,"[631.16, 179.26, 663.56, 205.33]"
003875.png,DontCare,"[559.37, 175.36, 590.71, 193.12]"
006925.png,Pedestrian,"[118.75, 159.08, 188.09, 330.1]"
006925.png,Pedestrian,"[517.26, 182.65, 558.26, 274.0]"
006925.png,Pedestrian,"[847.22, 169.43, 873.55, 249.09]"
006925.png,Pedestrian,"[429.44, 173.98, 451.44, 267.19]"
006925.png,Pedestrian,"[514.96, 172.65, 541.62, 248.26]"
006925.png,Pedestrian,"[781.78, 160.49, 811.11, 234.11]"
006925.png,Pedestrian,"[605.83, 169.12, 625.5, 228.35]"
006925.png,Pedestrian,"[587.32, 172.11, 601.99, 218.31]"
006925.png,Van,"[824.5, 0.0, 1237.0, 373.0]"
006925.png,DontCare,"[629.41, 169.36, 721.91, 209.92]"
006925.png,DontCare,"[553.57, 170.4, 586.85, 222.38]"
001092.png,Truck,"[597.44, 142.02, 647.57, 200.08]"
001092.png,Car,"[427.58, 177.09, 454.47, 192.98]"
001092.png,DontCare,"[455.87, 171.48, 566.78, 189.24]"
003685.png,Car,"[634.18, 172.06, 701.79, 227.88]"
003685.png,Car,"[518.0, 170.32, 558.52, 205.29]"
003685.png,DontCare,"[3.7, 195.41, 82.27, 218.34]"
003685.png,DontCare,"[563.25, 164.36, 632.11, 198.94]"
004854.png,Pedestrian,"[66.92, 157.18, 128.92, 312.77]"
005592.png,Van,"[679.61, 165.95, 716.29, 197.26]"
005592.png,Car,"[778.95, 175.28, 841.73, 201.69]"
005592.png,DontCare,"[506.44, 165.65, 525.23, 185.48]"
005592.png,DontCare,"[576.23, 171.9, 601.27, 181.32]"
005592.png,DontCare,"[609.56, 173.98, 624.18, 189.65]"
005592.png,DontCare,"[643.94, 172.94, 664.82, 187.56]"
007385.png,Car,"[600.11, 181.47, 627.88, 209.0]"
007385.png,Car,"[430.62, 189.41, 463.57, 210.56]"
007385.png,Car,"[481.8, 186.55, 509.82, 206.61]"
007385.png,Pedestrian,"[1022.63, 158.95, 1074.63, 294.32]"
007385.png,DontCare,"[512.69, 180.23, 534.61, 203.19]"
007391.png,Car,"[592.31, 173.42, 618.51, 199.32]"
007391.png,Van,"[0.0, 169.1, 132.04, 290.47]"
007391.png,Van,"[396.67, 163.82, 457.97, 214.66]"
007391.png,DontCare,"[478.31, 167.73, 535.64, 199.02]"
007391.png,DontCare,"[553.31, 169.81, 579.39, 190.69]"
007391.png,DontCare,"[286.65, 180.23, 354.4, 195.9]"
001938.png,Car,"[189.21, 195.07, 463.84, 279.44]"
001938.png,Car,"[804.63, 176.71, 1241.0, 316.57]"
001938.png,Car,"[753.1, 163.91, 1057.65, 279.63]"
001938.png,Car,"[375.45, 186.47, 518.8, 234.17]"
001938.png,Car,"[424.01, 185.73, 538.01, 222.75]"
001938.png,DontCare,"[561.96, 172.12, 586.84, 212.52]"
004698.png,Car,"[563.03, 175.99, 581.72, 192.31]"
004698.png,Truck,"[594.14, 163.09, 621.72, 192.95]"
004698.png,Tram,"[0.0, 74.12, 390.9, 305.49]"
004698.png,Tram,"[321.4, 136.11, 460.46, 220.08]"
004698.png,DontCare,"[499.7, 181.18, 508.4, 187.94]"
004698.png,DontCare,"[520.07, 179.24, 527.8, 187.94]"
004698.png,DontCare,"[541.42, 179.24, 549.15, 186.0]"
004840.png,Car,"[47.66, 174.62, 147.46, 214.97]"
004840.png,Car,"[333.24, 175.59, 369.04, 193.8]"
004840.png,Car,"[574.97, 173.53, 614.91, 213.32]"
004840.png,DontCare,"[372.06, 164.6, 433.56, 182.35]"
004840.png,DontCare,"[461.65, 170.85, 477.32, 182.35]"
004840.png,DontCare,"[482.48, 169.81, 493.98, 178.19]"
005586.png,Car,"[306.63, 191.61, 481.1, 291.59]"
005586.png,Van,"[428.31, 174.07, 512.9, 238.73]"
005586.png,Car,"[522.78, 174.2, 556.64, 201.86]"
005586.png,Van,"[532.73, 165.47, 564.31, 196.37]"
005586.png,DontCare,"[563.73, 169.81, 583.56, 185.48]"
003849.png,Pedestrian,"[106.4, 137.91, 183.84, 301.15]"
003691.png,Car,"[795.65, 200.04, 1241.0, 374.0]"
003691.png,Car,"[0.0, 207.12, 378.43, 374.0]"
003691.png,Car,"[279.21, 196.48, 442.72, 310.19]"
003691.png,Car,"[386.05, 196.74, 496.52, 271.29]"
003691.png,Car,"[728.64, 187.17, 921.5, 307.27]"
003691.png,Car,"[701.31, 185.81, 798.3, 258.81]"
003691.png,Car,"[926.73, 158.45, 1075.54, 223.36]"
003691.png,Car,"[640.72, 184.23, 684.11, 214.76]"
003691.png,Car,"[594.03, 187.67, 628.91, 207.84]"
003691.png,Car,"[556.65, 184.61, 597.34, 202.03]"
003691.png,Cyclist,"[503.75, 182.88, 523.42, 203.86]"
006931.png,Car,"[534.64, 176.52, 556.21, 196.16]"
000398.png,Pedestrian,"[359.8, 165.53, 439.45, 332.48]"
001086.png,Car,"[902.8, 189.59, 1241.0, 374.0]"
001086.png,Cyclist,"[794.79, 188.22, 829.87, 260.61]"
001086.png,Car,"[444.61, 192.53, 530.53, 263.48]"
001086.png,Car,"[670.34, 179.86, 761.93, 254.1]"
001086.png,Car,"[660.0, 188.58, 723.99, 238.4]"
001086.png,Van,"[647.58, 177.69, 705.72, 227.51]"
001086.png,Car,"[537.06, 185.61, 571.09, 214.71]"
001086.png,Van,"[638.71, 176.86, 677.1, 213.7]"
001086.png,DontCare,"[0.0, 212.88, 290.74, 373.0]"
001086.png,DontCare,"[577.48, 177.94, 629.52, 198.29]"
005587.png,Car,"[593.84, 173.7, 624.99, 204.48]"
005587.png,Pedestrian,"[131.33, 189.49, 149.0, 241.71]"
005587.png,Cyclist,"[179.57, 185.14, 235.21, 237.55]"
005587.png,DontCare,"[101.23, 188.56, 113.77, 218.81]"
005587.png,DontCare,"[558.52, 169.81, 583.56, 185.48]"
004841.png,Car,"[0.0, 200.13, 84.92, 312.61]"
004841.png,Tram,"[687.16, 149.9, 730.85, 186.17]"
004841.png,Car,"[110.44, 175.92, 283.79, 269.99]"
004841.png,Car,"[252.32, 189.22, 361.4, 245.45]"
004841.png,Car,"[319.77, 178.44, 412.35, 232.57]"
004841.png,Car,"[416.82, 182.35, 472.45, 215.92]"
004841.png,Car,"[449.24, 181.66, 494.58, 209.79]"
004841.png,DontCare,"[510.6, 177.1, 540.85, 191.72]"
004841.png,DontCare,"[825.19, 161.48, 839.82, 192.77]"
004841.png,DontCare,"[761.65, 164.6, 772.11, 186.52]"
004699.png,Truck,"[117.24, 145.09, 263.52, 231.05]"
004699.png,Car,"[411.23, 179.23, 453.9, 203.27]"
004699.png,DontCare,"[473.5, 178.27, 490.94, 190.85]"
004699.png,DontCare,"[506.49, 178.27, 518.1, 185.03]"
004699.png,DontCare,"[529.78, 173.42, 561.77, 185.03]"
004699.png,DontCare,"[675.32, 169.53, 682.08, 186.97]"
001939.png,Van,"[988.06, 141.14, 1162.81, 304.42]"
001939.png,Car,"[552.11, 189.54, 726.31, 282.8]"
001939.png,Car,"[418.8, 166.99, 603.52, 274.19]"
001939.png,Car,"[831.49, 168.91, 914.8, 231.81]"
001939.png,Van,"[1113.68, 134.94, 1193.27, 199.99]"
001939.png,Truck,"[1030.98, 115.12, 1101.11, 203.96]"
001939.png,Misc,"[269.44, 210.46, 528.66, 273.33]"
001939.png,Car,"[241.32, 193.16, 430.44, 265.07]"
001939.png,Car,"[164.86, 200.12, 307.52, 256.5]"
001939.png,Misc,"[203.37, 202.26, 329.23, 259.63]"
001939.png,Misc,"[330.86, 178.49, 387.72, 223.06]"
007390.png,Car,"[0.0, 172.09, 121.09, 240.89]"
007390.png,Car,"[110.09, 182.54, 218.35, 227.85]"
007390.png,Misc,"[245.1, 166.8, 312.4, 215.23]"
007390.png,DontCare,"[702.27, 165.65, 740.85, 187.57]"
001087.png,Car,"[582.56, 180.78, 614.75, 208.09]"
001087.png,Car,"[1005.15, 189.01, 1241.0, 338.95]"
001087.png,Car,"[701.04, 177.18, 853.58, 230.51]"
001087.png,Car,"[696.84, 177.67, 829.09, 223.96]"
001087.png,Car,"[674.65, 179.84, 778.42, 215.47]"
000399.png,Car,"[552.07, 177.05, 572.55, 195.16]"
000399.png,Truck,"[586.94, 162.57, 614.37, 192.27]"
000399.png,Van,"[266.79, 179.72, 325.94, 211.39]"
000399.png,Tram,"[428.55, 151.73, 509.21, 202.69]"
006930.png,Car,"[531.19, 187.84, 566.66, 214.45]"
006930.png,Van,"[595.6, 182.42, 619.18, 206.15]"
003690.png,Car,"[858.65, 180.42, 1241.0, 374.0]"
003690.png,Car,"[0.0, 220.07, 161.06, 374.0]"
003690.png,Car,"[213.27, 178.61, 383.75, 280.0]"
003690.png,Car,"[521.79, 179.29, 562.36, 206.22]"
003690.png,Car,"[339.54, 180.8, 438.94, 242.55]"
003690.png,Car,"[433.11, 184.27, 488.56, 219.53]"
003690.png,Car,"[633.18, 173.18, 658.33, 195.05]"
003690.png,Car,"[697.96, 166.59, 775.05, 190.64]"
003690.png,Van,"[859.26, 151.25, 933.9, 178.97]"
003690.png,DontCare,"[494.04, 179.24, 518.91, 203.47]"
003690.png,DontCare,"[586.54, 172.12, 601.71, 183.41]"
003690.png,DontCare,"[611.77, 171.48, 627.59, 186.0]"
003690.png,DontCare,"[1027.1, 150.13, 1240.0, 176.95]"
003690.png,DontCare,"[787.07, 160.48, 855.29, 178.89]"
003690.png,DontCare,"[660.28, 166.95, 693.56, 184.71]"
003690.png,DontCare,"[552.27, 177.1, 571.06, 192.77]"
003848.png,Car,"[571.72, 179.97, 632.67, 237.99]"
003848.png,Car,"[591.12, 173.16, 638.51, 222.58]"
003848.png,Car,"[870.2, 183.07, 1241.0, 374.0]"
003848.png,Car,"[682.57, 176.79, 752.37, 235.27]"
003848.png,Car,"[659.82, 179.7, 715.62, 223.27]"
003848.png,Car,"[646.36, 179.99, 687.64, 215.48]"
003848.png,Car,"[329.77, 185.49, 380.02, 206.14]"
003848.png,DontCare,"[14.05, 188.29, 148.9, 208.64]"
003684.png,Car,"[820.88, 156.58, 1241.0, 374.0]"
003684.png,Car,"[0.0, 220.95, 108.76, 374.0]"
003684.png,Car,"[490.48, 186.65, 546.68, 225.28]"
003684.png,Car,"[760.73, 190.5, 896.59, 276.97]"
003684.png,Car,"[727.25, 181.06, 813.09, 244.66]"
003684.png,Car,"[711.74, 184.69, 772.04, 231.6]"
003684.png,Car,"[699.92, 182.09, 749.01, 220.14]"
003684.png,Car,"[575.97, 183.52, 601.41, 202.82]"
003684.png,DontCare,"[0.0, 232.93, 88.92, 373.0]"
003684.png,DontCare,"[548.37, 185.06, 572.6, 217.05]"
003684.png,DontCare,"[644.76, 177.3, 689.04, 193.77]"
001093.png,Car,"[0.0, 193.36, 379.98, 374.0]"
001093.png,Car,"[591.23, 173.31, 630.56, 212.48]"
001093.png,DontCare,"[479.16, 158.54, 496.27, 180.83]"
001093.png,DontCare,"[660.28, 166.3, 788.01, 177.59]"
006924.png,Car,"[709.85, 176.12, 727.17, 189.56]"
006924.png,DontCare,"[613.73, 175.02, 630.44, 189.65]"
006924.png,DontCare,"[677.27, 173.98, 708.56, 182.35]"
007384.png,Car,"[861.04, 185.34, 1241.0, 374.0]"
007384.png,Misc,"[812.71, 197.88, 931.56, 307.64]"
007384.png,Car,"[548.51, 179.62, 608.65, 225.09]"
007384.png,Car,"[725.1, 178.39, 762.25, 213.82]"
007384.png,Car,"[609.97, 177.96, 646.71, 204.22]"
007384.png,DontCare,"[650.19, 169.81, 722.11, 206.31]"
005593.png,Car,"[956.63, 187.75, 1241.0, 321.31]"
005593.png,Truck,"[45.76, 149.32, 240.72, 208.17]"
004855.png,Van,"[0.0, 75.83, 373.87, 356.8]"
004855.png,Cyclist,"[688.28, 163.46, 713.29, 237.35]"
004855.png,Pedestrian,"[404.01, 177.12, 441.35, 264.41]"
004855.png,Car,"[81.89, 179.88, 247.66, 232.4]"
004855.png,DontCare,"[657.48, 161.48, 675.23, 185.48]"
001905.png,Car,"[949.0, 177.41, 1241.0, 277.16]"
001905.png,Car,"[77.32, 177.14, 300.95, 256.72]"
003874.png,Van,"[617.61, 194.31, 660.43, 236.76]"
003874.png,Car,"[687.29, 207.45, 760.99, 235.63]"
003874.png,Misc,"[547.91, 206.99, 573.36, 220.16]"
003874.png,Van,"[547.31, 192.29, 568.19, 217.78]"
003874.png,DontCare,"[971.43, 186.35, 1017.0, 208.64]"
006918.png,Car,"[596.62, 175.17, 664.11, 240.37]"
006918.png,Tram,"[704.62, 145.14, 735.02, 186.45]"
006918.png,DontCare,"[746.02, 165.65, 770.02, 171.94]"
003860.png,Car,"[0.0, 190.56, 418.5, 374.0]"
003860.png,Van,"[822.56, 78.81, 1241.0, 374.0]"
003860.png,Car,"[703.33, 177.41, 858.78, 289.78]"
003860.png,Car,"[664.77, 177.57, 760.2, 248.18]"
003860.png,Car,"[661.24, 167.35, 693.55, 192.41]"
003860.png,DontCare,"[437.76, 174.71, 483.98, 200.23]"
003860.png,DontCare,"[561.31, 163.07, 630.82, 196.35]"
004869.png,Pedestrian,"[635.97, 144.73, 705.63, 323.51]"
001911.png,Pedestrian,"[545.06, 148.42, 602.01, 306.65]"
001911.png,Pedestrian,"[27.6, 156.67, 93.6, 307.3]"
001722.png,Car,"[416.57, 178.67, 543.98, 224.86]"
001722.png,Car,"[606.24, 175.13, 727.47, 213.96]"
001722.png,Car,"[493.93, 171.44, 650.09, 233.2]"
001722.png,DontCare,"[368.54, 176.65, 396.0, 215.11]"
007353.png,Car,"[0.0, 212.36, 185.88, 374.0]"
007353.png,Car,"[763.34, 179.09, 984.02, 307.17]"
007353.png,Car,"[265.08, 188.0, 421.29, 269.63]"
007353.png,Car,"[705.99, 178.4, 830.56, 255.27]"
007353.png,Car,"[447.3, 177.56, 502.66, 217.21]"
007353.png,Car,"[670.65, 176.03, 738.43, 224.71]"
007353.png,Car,"[661.73, 174.66, 714.82, 214.09]"
007353.png,Car,"[476.07, 178.92, 515.7, 210.31]"
007353.png,DontCare,"[4.35, 178.15, 239.81, 233.4]"
007353.png,DontCare,"[783.52, 158.35, 848.14, 189.64]"
003135.png,Car,"[333.27, 191.62, 506.35, 294.49]"
003135.png,Cyclist,"[748.99, 176.74, 786.37, 261.88]"
003135.png,Car,"[599.41, 178.95, 652.61, 209.9]"
003135.png,Van,"[829.91, 146.19, 941.8, 195.88]"
003135.png,Car,"[764.03, 174.87, 792.53, 198.32]"
003135.png,Cyclist,"[769.5, 165.38, 825.18, 291.65]"
003135.png,Car,"[402.56, 176.37, 506.09, 212.0]"
003135.png,DontCare,"[631.17, 171.48, 665.1, 203.47]"
003135.png,DontCare,"[663.52, 169.53, 733.03, 197.64]"
005544.png,Car,"[94.38, 170.53, 231.97, 210.44]"
005544.png,Truck,"[123.41, 155.58, 199.76, 198.83]"
005544.png,Car,"[633.32, 169.46, 706.3, 197.44]"
005544.png,Pedestrian,"[834.17, 162.69, 846.06, 190.13]"
005544.png,Car,"[771.57, 158.55, 811.89, 189.66]"
005544.png,Car,"[799.34, 162.93, 839.72, 186.93]"
005544.png,Car,"[834.19, 164.4, 888.85, 185.88]"
005544.png,DontCare,"[694.98, 153.15, 1239.81, 194.86]"
005544.png,DontCare,"[473.1, 155.23, 503.35, 192.77]"
005544.png,DontCare,"[238.52, 162.28, 354.0, 190.66]"
004882.png,Car,"[0.0, 200.19, 94.6, 356.42]"
004882.png,Car,"[207.95, 173.55, 394.96, 249.33]"
004882.png,Car,"[422.15, 179.18, 498.97, 209.58]"
004882.png,Misc,"[23.89, 193.8, 165.2, 286.18]"
004882.png,Cyclist,"[882.45, 155.38, 925.3, 218.32]"
004882.png,Cyclist,"[832.27, 165.32, 860.4, 212.36]"
004882.png,Cyclist,"[808.11, 166.08, 830.57, 205.04]"
004882.png,DontCare,"[604.35, 177.1, 627.31, 193.81]"
004882.png,DontCare,"[932.48, 158.35, 1120.02, 191.72]"
004882.png,DontCare,"[732.48, 168.77, 795.02, 188.6]"
005222.png,Car,"[591.83, 173.48, 618.02, 199.36]"
005222.png,Van,"[0.0, 168.83, 198.01, 272.96]"
005222.png,Van,"[411.32, 165.06, 466.58, 211.93]"
005222.png,DontCare,"[293.93, 183.58, 305.99, 196.17]"
005222.png,DontCare,"[488.42, 177.42, 534.09, 196.25]"
005222.png,DontCare,"[561.65, 175.02, 574.19, 185.48]"
003653.png,Car,"[0.0, 204.17, 378.01, 374.0]"
003653.png,Car,"[806.95, 184.59, 1241.0, 374.0]"
003653.png,Car,"[711.11, 183.75, 910.64, 301.98]"
003653.png,Car,"[288.84, 198.79, 473.04, 309.57]"
003653.png,Car,"[402.19, 188.53, 492.89, 257.38]"
003653.png,Car,"[451.61, 188.65, 523.99, 240.13]"
003653.png,Car,"[689.67, 180.03, 796.33, 250.91]"
003653.png,Car,"[678.93, 178.99, 746.79, 230.59]"
003653.png,Car,"[866.04, 158.3, 978.75, 209.99]"
003653.png,Car,"[637.44, 179.52, 674.96, 205.56]"
003653.png,Car,"[595.84, 182.32, 626.17, 200.12]"
003653.png,Car,"[561.76, 180.02, 598.73, 195.89]"
003653.png,Cyclist,"[530.02, 178.84, 545.61, 196.81]"
007435.png,Car,"[903.69, 157.83, 1241.0, 374.0]"
007435.png,Car,"[469.88, 186.68, 534.41, 230.15]"
007435.png,Car,"[790.57, 193.43, 987.08, 309.95]"
007435.png,Car,"[740.28, 181.43, 850.02, 258.37]"
007435.png,Car,"[718.78, 184.15, 790.61, 238.12]"
007435.png,Car,"[703.36, 182.58, 759.58, 225.27]"
007435.png,Car,"[567.89, 182.11, 594.89, 202.49]"
007435.png,DontCare,"[530.4, 177.1, 564.82, 220.89]"
007435.png,DontCare,"[647.06, 167.73, 696.06, 197.98]"
001044.png,Van,"[0.0, 105.59, 265.75, 374.0]"
001044.png,Car,"[879.01, 189.08, 1241.0, 374.0]"
001044.png,Car,"[785.85, 177.02, 976.3, 314.0]"
001044.png,Van,"[0.0, 113.02, 162.98, 284.91]"
001044.png,Car,"[786.34, 151.53, 908.17, 250.92]"
001044.png,Van,"[589.71, 161.74, 632.2, 206.48]"
001044.png,Van,"[818.03, 131.29, 1005.39, 201.62]"
001044.png,Car,"[434.35, 175.37, 487.94, 209.17]"
001044.png,Car,"[363.33, 162.15, 427.62, 208.51]"
001044.png,Car,"[715.28, 167.96, 773.01, 201.15]"
001044.png,Van,"[652.41, 148.97, 682.81, 182.22]"
001044.png,Truck,"[614.15, 137.55, 643.55, 183.7]"
001044.png,Car,"[240.31, 174.68, 319.72, 209.36]"
001044.png,DontCare,"[526.38, 165.01, 564.19, 193.77]"
007421.png,Car,"[0.0, 218.62, 176.53, 374.0]"
007421.png,Car,"[1047.49, 151.07, 1241.0, 279.78]"
007421.png,Car,"[205.48, 196.84, 392.2, 290.82]"
007421.png,Car,"[790.36, 182.87, 1101.57, 361.64]"
007421.png,Car,"[724.16, 176.92, 863.56, 276.08]"
007421.png,Car,"[350.91, 190.53, 445.03, 253.16]"
007421.png,Car,"[684.22, 180.55, 756.75, 229.99]"
007421.png,Car,"[436.74, 186.1, 502.66, 227.34]"
007421.png,Car,"[665.86, 181.81, 724.26, 221.34]"
007421.png,Car,"[499.21, 181.51, 533.32, 208.7]"
007421.png,Car,"[650.99, 179.25, 691.73, 209.98]"
007421.png,Car,"[556.14, 175.15, 599.67, 191.77]"
007421.png,DontCare,"[3.31, 167.73, 214.81, 245.9]"
007421.png,DontCare,"[256.44, 171.9, 506.48, 206.32]"
001050.png,Pedestrian,"[225.33, 160.88, 243.67, 210.0]"
001050.png,Car,"[200.16, 150.92, 273.43, 205.79]"
001050.png,Car,"[257.88, 163.95, 328.64, 203.64]"
001050.png,Car,"[322.87, 163.54, 403.86, 197.3]"
001050.png,Van,"[506.07, 155.15, 578.91, 195.18]"
001050.png,Car,"[544.77, 163.1, 599.32, 189.67]"
001050.png,Car,"[588.9, 161.79, 646.06, 189.42]"
001050.png,Car,"[620.63, 166.9, 682.47, 188.32]"
001050.png,Car,"[659.15, 166.78, 704.1, 188.26]"
001050.png,Car,"[680.08, 167.14, 731.16, 187.32]"
001050.png,Car,"[703.06, 165.17, 761.8, 185.97]"
001050.png,Van,"[743.72, 155.63, 803.76, 184.01]"
001050.png,Car,"[770.14, 163.06, 822.84, 182.16]"
001050.png,Car,"[793.19, 163.79, 838.81, 181.16]"
001050.png,DontCare,"[446.17, 156.6, 474.93, 171.12]"
001050.png,DontCare,"[75.51, 153.36, 196.77, 178.88]"
001050.png,DontCare,"[842.7, 141.07, 930.97, 180.18]"
001050.png,DontCare,"[1076.2, 133.31, 1233.68, 176.3]"
001050.png,DontCare,"[946.02, 146.9, 959.6, 178.19]"
002559.png,Car,"[0.0, 168.11, 263.45, 355.89]"
002559.png,Car,"[0.0, 190.58, 341.47, 308.75]"
002559.png,Car,"[396.39, 180.46, 529.25, 221.69]"
002559.png,Car,"[1218.62, 164.02, 1241.0, 247.5]"
002559.png,Car,"[692.23, 177.93, 845.62, 231.18]"
002559.png,Car,"[677.76, 169.93, 814.66, 223.66]"
002559.png,Car,"[446.06, 179.49, 538.78, 210.48]"
002559.png,Car,"[475.51, 178.87, 553.17, 203.98]"
002559.png,DontCare,"[593.65, 168.24, 615.94, 202.17]"
005236.png,Truck,"[590.43, 162.59, 617.99, 192.45]"
005236.png,Car,"[794.55, 184.06, 930.64, 237.17]"
005236.png,Car,"[334.94, 184.89, 378.85, 208.53]"
005236.png,Van,"[386.78, 180.49, 427.77, 203.47]"
005236.png,DontCare,"[179.35, 190.65, 199.18, 217.78]"
005236.png,DontCare,"[205.4, 181.27, 290.86, 202.15]"
005236.png,DontCare,"[569.98, 175.02, 582.52, 188.6]"
004128.png,Car,"[19.59, 202.37, 392.25, 374.0]"
004128.png,Car,"[784.75, 177.38, 992.49, 308.55]"
004128.png,Car,"[761.06, 172.9, 834.42, 234.77]"
004128.png,Car,"[639.81, 169.96, 682.08, 197.24]"
004128.png,Car,"[671.96, 173.71, 704.49, 193.53]"
004128.png,DontCare,"[724.81, 169.53, 750.98, 197.64]"
003647.png,Car,"[811.95, 170.76, 1241.0, 374.0]"
003647.png,Car,"[134.54, 170.32, 395.56, 284.79]"
003647.png,Misc,"[714.89, 61.04, 925.64, 280.83]"
003647.png,Van,"[687.68, 148.78, 781.33, 233.87]"
003647.png,Car,"[656.96, 168.85, 690.0, 198.51]"
003647.png,Car,"[551.88, 174.84, 579.48, 198.49]"
003647.png,Car,"[587.28, 173.13, 615.48, 193.57]"
003121.png,Pedestrian,"[604.03, 156.66, 683.85, 303.44]"
005550.png,Car,"[541.54, 176.64, 568.0, 201.51]"
004896.png,Car,"[918.37, 188.91, 1241.0, 374.0]"
004896.png,Car,"[0.0, 170.08, 115.72, 325.94]"
004896.png,Car,"[0.0, 163.95, 219.39, 295.55]"
004896.png,Car,"[38.46, 152.71, 291.64, 270.69]"
004896.png,Car,"[158.03, 163.54, 330.54, 236.69]"
004896.png,Car,"[465.77, 175.14, 509.31, 204.52]"
004896.png,DontCare,"[383.52, 170.85, 420.02, 190.68]"
004896.png,DontCare,"[449.67, 175.96, 485.59, 190.57]"
004896.png,DontCare,"[280.75, 165.75, 363.75, 216.08]"
001736.png,Car,"[0.0, 202.57, 289.27, 374.0]"
001736.png,Car,"[379.79, 192.63, 489.95, 279.54]"
001736.png,Car,"[444.08, 187.28, 518.16, 244.43]"
001736.png,Car,"[498.3, 181.33, 563.16, 223.43]"
001736.png,Misc,"[714.16, 183.09, 753.2, 257.48]"
006059.png,Car,"[501.11, 171.51, 548.69, 210.92]"
006059.png,Car,"[284.97, 182.94, 330.19, 207.46]"
006059.png,Car,"[539.49, 178.36, 565.89, 199.06]"
006059.png,Car,"[375.02, 180.27, 403.86, 197.97]"
006059.png,Car,"[556.98, 174.57, 575.88, 192.56]"
006059.png,Car,"[585.55, 175.66, 622.69, 212.66]"
007347.png,Car,"[833.99, 146.26, 930.9, 178.56]"
007347.png,Car,"[538.26, 168.34, 567.42, 191.04]"
007347.png,Cyclist,"[600.56, 165.32, 624.34, 188.37]"
007347.png,Pedestrian,"[600.06, 165.36, 610.52, 188.69]"
